#SampleID	Metaphlan2_Analysis
k__Bacteria	99.02464
k__Viruses	0.97536
k__Bacteria|p__Bacteroidetes	36.30953
k__Bacteria|p__Firmicutes	32.60834
k__Bacteria|p__Proteobacteria	13.28923
k__Bacteria|p__Actinobacteria	11.98864
k__Bacteria|p__Fusobacteria	3.95229
k__Viruses|p__Viruses_noname	0.97536
k__Bacteria|p__Spirochaetes	0.67284
k__Bacteria|p__Candidatus_Saccharibacteria	0.10948
k__Bacteria|p__Synergistetes	0.07269
k__Bacteria|p__Tenericutes	0.02161
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	34.78016
k__Bacteria|p__Firmicutes|c__Negativicutes	13.51723
k__Bacteria|p__Firmicutes|c__Bacilli	12.05203
k__Bacteria|p__Actinobacteria|c__Actinobacteria	11.98864
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	10.25747
k__Bacteria|p__Firmicutes|c__Clostridia	6.45225
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	3.95229
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2.35946
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	1.44066
k__Viruses|p__Viruses_noname|c__Viruses_noname	0.97536
k__Bacteria|p__Spirochaetes|c__Spirochaetia	0.67284
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	0.66163
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.58684
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	0.10948
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname	0.08871
k__Bacteria|p__Synergistetes|c__Synergistia	0.07269
k__Bacteria|p__Tenericutes|c__Mollicutes	0.02161
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.01067
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	34.78016
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	13.51723
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	10.25262
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	10.10007
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	8.18407
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	6.45225
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	3.95229
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	3.86795
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	2.34887
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	1.87398
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	1.44066
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales	0.96723
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales	0.67284
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	0.66163
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.58684
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname	0.10948
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname|o__Bacteroidetes_noname	0.08871
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	0.07269
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales	0.02161
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.01458
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.01059
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname	0.00814
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.0078
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales	0.00485
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales	0.00286
