#SampleID	Metaphlan2_Analysis
k__Bacteria	97.65336
k__Archaea	2.34664
k__Bacteria|p__Firmicutes	60.85039
k__Bacteria|p__Bacteroidetes	21.75171
k__Bacteria|p__Verrucomicrobia	10.59251
k__Bacteria|p__Actinobacteria	3.99852
k__Archaea|p__Euryarchaeota	2.34664
k__Bacteria|p__Proteobacteria	0.46023
k__Bacteria|p__Firmicutes|c__Clostridia	55.50825
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	21.75171
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	10.59251
k__Bacteria|p__Firmicutes|c__Negativicutes	4.34202
k__Bacteria|p__Actinobacteria|c__Actinobacteria	3.99852
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2.34664
k__Bacteria|p__Firmicutes|c__Bacilli	0.91047
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.39684
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.08966
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.04435
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.01904
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	55.50825
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	21.75171
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	10.59251
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	4.34202
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	3.14366
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	2.34664
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.91047
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.84578
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.39684
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.08966
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.04435
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.01904
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.00908
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	37.12781
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	13.7232
