#SampleID	Metaphlan2_Analysis
k__Bacteria	99.33824
k__Viruses	0.65001
k__Archaea	0.00941
k__Eukaryota	0.00233
k__Bacteria|p__Firmicutes	31.58383
k__Bacteria|p__Bacteroidetes	29.03721
k__Bacteria|p__Proteobacteria	21.28467
k__Bacteria|p__Actinobacteria	10.97178
k__Bacteria|p__Fusobacteria	5.23428
k__Bacteria|p__Spirochaetes	0.72992
k__Viruses|p__Viruses_noname	0.65001
k__Bacteria|p__Candidatus_Saccharibacteria	0.34472
k__Bacteria|p__Tenericutes	0.09871
k__Bacteria|p__Synergistetes	0.0492
k__Archaea|p__Euryarchaeota	0.00941
k__Eukaryota|p__Ascomycota	0.00233
k__Bacteria|p__Deinococcus_Thermus	0.00233
k__Bacteria|p__Planctomycetes	0.00159
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	27.56247
k__Bacteria|p__Firmicutes|c__Bacilli	16.1214
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	13.09705
k__Bacteria|p__Firmicutes|c__Negativicutes	12.88271
k__Bacteria|p__Actinobacteria|c__Actinobacteria	10.97178
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	7.16321
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	5.23428
k__Bacteria|p__Firmicutes|c__Clostridia	2.23112
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	1.33829
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	0.99318
k__Bacteria|p__Spirochaetes|c__Spirochaetia	0.72992
k__Viruses|p__Viruses_noname|c__Viruses_noname	0.65001
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.3486
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	0.34472
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname	0.13645
k__Bacteria|p__Tenericutes|c__Mollicutes	0.09871
k__Bacteria|p__Synergistetes|c__Synergistia	0.0492
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	0.01844
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.01278
k__Archaea|p__Euryarchaeota|c__Methanococci	0.00671
k__Archaea|p__Euryarchaeota|c__Methanobacteria	0.0027
k__Bacteria|p__Deinococcus_Thermus|c__Deinococci	0.00233
k__Eukaryota|p__Ascomycota|c__Eurotiomycetes	0.00233
k__Bacteria|p__Planctomycetes|c__Planctomycetia	0.00159
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	27.56247
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	12.97136
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	12.88271
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	12.06769
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	10.35652
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	6.94947
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	5.23428
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	4.05371
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2.23112
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	1.33829
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	0.99318
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales	0.72992
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.61358
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales	0.38955
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.3486
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname	0.34472
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.20817
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname	0.14812
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname|o__Bacteroidetes_noname	0.13645
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales	0.09871
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales	0.07179
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Herpesvirales	0.04956
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	0.0492
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	0.04288
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Picornavirales	0.03616
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Tymovirales	0.02664
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales	0.01364
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales	0.00887
k__Archaea|p__Euryarchaeota|c__Methanococci|o__Methanococcales	0.00671
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Gallionellales	0.00557
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.00554
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales	0.0048
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.00391
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales	0.00334
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	0.0027
