#SampleID	Metaphlan2_Analysis
k__Bacteria	100.0
k__Bacteria|p__Firmicutes	76.63674
k__Bacteria|p__Bacteroidetes	15.0321
k__Bacteria|p__Actinobacteria	6.32506
k__Bacteria|p__Proteobacteria	1.64235
k__Bacteria|p__Verrucomicrobia	0.35386
k__Bacteria|p__Candidatus_Saccharibacteria	0.00892
k__Bacteria|p__Synergistetes	0.00097
k__Bacteria|p__Firmicutes|c__Negativicutes	42.99594
k__Bacteria|p__Firmicutes|c__Clostridia	30.00284
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	15.0321
k__Bacteria|p__Actinobacteria|c__Actinobacteria	6.32506
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2.87261
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	1.56446
k__Bacteria|p__Firmicutes|c__Bacilli	0.76535
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.35386
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.05756
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.02033
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	0.00892
k__Bacteria|p__Synergistetes|c__Synergistia	0.00097
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	42.99594
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	30.00284
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	15.0321
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	5.23521
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2.87261
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	1.55756
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	1.08984
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.76396
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0.35386
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.05756
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.02033
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname	0.00892
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.0069
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.00138
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	0.00097
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	42.9761
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	10.70463
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	7.71776
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	6.94925
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	6.33161
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	5.23521
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	4.10306
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	4.03714
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	3.08056
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2.87261
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	1.55756
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	1.08984
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	0.81028
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname	0.77251
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0.65542
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	0.45013
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae	0.35386
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	0.08377
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	0.06064
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	0.05756
