#SampleID	Metaphlan2_Analysis
k__Bacteria	99.97328
k__Eukaryota	0.02672
k__Bacteria|p__Actinobacteria	62.41963
k__Bacteria|p__Firmicutes	14.43317
k__Bacteria|p__Bacteroidetes	12.5971
k__Bacteria|p__Proteobacteria	9.07684
k__Bacteria|p__Fusobacteria	1.0363
k__Bacteria|p__Candidatus_Saccharibacteria	0.38949
k__Eukaryota|p__Ascomycota	0.02672
k__Bacteria|p__Spirochaetes	0.01562
k__Bacteria|p__Deinococcus_Thermus	0.00514
k__Bacteria|p__Actinobacteria|c__Actinobacteria	62.41963
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	11.25222
k__Bacteria|p__Firmicutes|c__Bacilli	8.90445
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	6.92131
k__Bacteria|p__Firmicutes|c__Negativicutes	5.31662
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	1.91209
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	1.34488
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	1.0363
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	0.38949
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	0.24345
k__Bacteria|p__Firmicutes|c__Clostridia	0.2062
k__Eukaryota|p__Ascomycota|c__Saccharomycetes	0.02672
k__Bacteria|p__Spirochaetes|c__Spirochaetia	0.01562
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.00589
k__Bacteria|p__Deinococcus_Thermus|c__Deinococci	0.00514
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	62.4187
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	11.25222
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	8.85244
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	5.31662
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	4.33846
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2.5767
