#SampleID	Metaphlan2_Analysis
k__Bacteria	87.81224
k__Viruses	12.18776
k__Bacteria|p__Proteobacteria	38.18972
k__Bacteria|p__Firmicutes	24.29996
k__Bacteria|p__Bacteroidetes	13.43038
k__Viruses|p__Viruses_noname	12.18776
k__Bacteria|p__Actinobacteria	8.99733
k__Bacteria|p__Fusobacteria	2.46569
k__Bacteria|p__Spirochaetes	0.24528
k__Bacteria|p__Candidatus_Saccharibacteria	0.18388
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	25.78463
k__Bacteria|p__Firmicutes|c__Bacilli	13.75051
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	12.26568
k__Viruses|p__Viruses_noname|c__Viruses_noname	12.18776
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	10.92075
k__Bacteria|p__Actinobacteria|c__Actinobacteria	8.99733
k__Bacteria|p__Firmicutes|c__Negativicutes	7.92049
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	2.46569
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	2.3638
k__Bacteria|p__Firmicutes|c__Clostridia	2.17005
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.45891
k__Bacteria|p__Spirochaetes|c__Spirochaetia	0.24528
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	0.18388
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname	0.14582
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	0.13941
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	25.70228
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	12.20057
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales	12.18776
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	10.92075
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	9.76133
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	8.79403
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	7.92049
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	3.98919
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	2.46569
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	2.3638
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2.17005
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.45891
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales	0.24528
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.2033
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname	0.18388
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname|o__Bacteroidetes_noname	0.14582
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	0.13941
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.08235
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales	0.06511
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae	25.70228
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	12.20057
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Podoviridae	12.18776
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	8.26858
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	7.92049
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	7.77445
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae	7.6969
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname	3.98919
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	2.65217
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae	2.3638
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	1.45431
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	1.43916
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae	1.02653
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae	0.79841
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	0.64925
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	0.64005
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae	0.53256
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0.45891
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis	0.34713
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	0.29197
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae	0.26622
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae	0.24528
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis	0.24165
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.2033
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname|f__Candidatus_Saccharibacteria_noname	0.18388
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname|o__Bacteroidetes_noname|f__Bacteroidetes_noname	0.14582
