#SampleID	Metaphlan2_Analysis
k__Bacteria	99.97653
k__Viruses	0.02347
k__Bacteria|p__Firmicutes	43.87996
k__Bacteria|p__Actinobacteria	25.44513
k__Bacteria|p__Fusobacteria	10.65927
k__Bacteria|p__Proteobacteria	10.0021
k__Bacteria|p__Bacteroidetes	9.86391
k__Bacteria|p__Tenericutes	0.10414
k__Viruses|p__Viruses_noname	0.02347
k__Bacteria|p__Spirochaetes	0.01373
k__Bacteria|p__Candidatus_Saccharibacteria	0.00749
k__Bacteria|p__Verrucomicrobia	0.00081
k__Bacteria|p__Actinobacteria|c__Actinobacteria	25.44513
k__Bacteria|p__Firmicutes|c__Bacilli	25.418
k__Bacteria|p__Firmicutes|c__Negativicutes	14.13657
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	10.65927
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	8.7222
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	5.31748
k__Bacteria|p__Firmicutes|c__Clostridia	2.96608
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2.37558
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2.30905
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	1.35931
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	1.13817
k__Bacteria|p__Tenericutes|c__Mollicutes	0.10414
k__Viruses|p__Viruses_noname|c__Viruses_noname	0.02347
k__Bacteria|p__Spirochaetes|c__Spirochaetia	0.01373
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	0.00749
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname	0.00355
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.00081
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	24.67808
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	24.48672
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	14.13657
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	10.65927
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	8.7222
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	5.31748
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2.96608
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	2.36001
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	2.30848
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	1.35931
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	1.13817
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.95142
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.73991
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales	0.10414
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Herpesvirales	0.02347
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.01556
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales	0.01373
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname	0.00749
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.00699
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname|o__Bacteroidetes_noname	0.00355
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0.00081
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales	0.00057
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	23.49936
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae	21.95654
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	14.13657
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	8.48855
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	7.67482
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae	5.31748
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae	2.98444
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae	2.48919
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae	2.36001
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	2.30848
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	2.2429
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	1.35931
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	1.17873
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae	1.13817
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.95142
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname	0.73991
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis	0.38218
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	0.31842
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	0.17336
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae	0.10414
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	0.05787
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Herpesvirales|f__Herpesviridae	0.02347
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Dermatophilaceae	0.01774
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae	0.01556
