#SampleID	Metaphlan2_Analysis
k__Bacteria	99.99079
k__Eukaryota	0.00921
k__Bacteria|p__Firmicutes	54.37152
k__Bacteria|p__Proteobacteria	30.60055
k__Bacteria|p__Bacteroidetes	12.37896
k__Bacteria|p__Actinobacteria	2.58483
k__Bacteria|p__Verrucomicrobia	0.05492
k__Eukaryota|p__Ascomycota	0.00921
k__Bacteria|p__Firmicutes|c__Clostridia	39.19691
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	30.08733
k__Bacteria|p__Firmicutes|c__Negativicutes	13.13054
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	12.37896
k__Bacteria|p__Actinobacteria|c__Actinobacteria	2.58483
k__Bacteria|p__Firmicutes|c__Bacilli	1.05728
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.98679
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.34626
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.16696
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.05492
k__Eukaryota|p__Ascomycota|c__Saccharomycetes	0.00921
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	39.19691
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	28.78165
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	13.13054
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	12.37896
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	1.73803
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	1.30567
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	1.04584
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.98679
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.84082
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.34626
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.16696
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0.05492
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.01144
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales	0.00921
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.00598
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	28.78165
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	22.32933
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	12.81768
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	8.39953
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	8.18449
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	8.05161
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2.37875
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	1.73803
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	1.30567
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0.98679
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	0.92014
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.84082
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	0.61393
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	0.56871
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	0.4559
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0.37495
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	0.32329
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae	0.31286
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.16696
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	0.12864
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae	0.08539
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname	0.06661
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae	0.05492
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	0.02822
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname	0.01574
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname	0.01487
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	0.01192
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname	0.01144
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae	0.00921
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae	0.0081
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae	0.00598
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	0.00487
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis	0.00298
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella	27.42237
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium	17.31695
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister	10.76719
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	8.29028
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	8.05161
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum	2.97702
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia	2.86712
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	2.37875
