#SampleID	Metaphlan2_Analysis
k__Bacteria	97.42144
k__Archaea	2.57856
k__Bacteria|p__Firmicutes	68.225
k__Bacteria|p__Bacteroidetes	21.30606
k__Bacteria|p__Verrucomicrobia	6.2051
k__Archaea|p__Euryarchaeota	2.57856
k__Bacteria|p__Proteobacteria	1.36732
k__Bacteria|p__Actinobacteria	0.31796
k__Bacteria|p__Firmicutes|c__Clostridia	66.48516
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	21.30606
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	6.2051
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2.57856
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	1.62445
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	1.29719
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.31796
k__Bacteria|p__Firmicutes|c__Bacilli	0.1154
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.07013
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	66.48516
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	21.30606
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	6.2051
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	2.57856
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	1.62445
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	1.29719
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.19137
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.12659
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.1154
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.07013
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	33.19811
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	18.09632
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	13.03339
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	11.69503
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae	6.2051
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	5.50348
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae	2.57856
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	2.49297
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	1.62445
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	1.49021
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname	1.27899
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	1.22236
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	0.94361
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.19137
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	0.12659
