#SampleID	Metaphlan2_Analysis
k__Bacteria	100.0
k__Bacteria|p__Firmicutes	37.02737
k__Bacteria|p__Bacteroidetes	32.01916
k__Bacteria|p__Actinobacteria	17.69157
k__Bacteria|p__Proteobacteria	10.99597
k__Bacteria|p__Fusobacteria	1.71675
k__Bacteria|p__Spirochaetes	0.40535
k__Bacteria|p__Candidatus_Saccharibacteria	0.14059
k__Bacteria|p__Synergistetes	0.00324
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	30.52037
k__Bacteria|p__Firmicutes|c__Bacilli	20.68881
k__Bacteria|p__Actinobacteria|c__Actinobacteria	17.69157
k__Bacteria|p__Firmicutes|c__Negativicutes	8.96862
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	8.22624
k__Bacteria|p__Firmicutes|c__Clostridia	6.45061
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2.38525
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	1.71675
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	1.43985
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.91933
k__Bacteria|p__Spirochaetes|c__Spirochaetia	0.40535
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	0.38448
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	0.14059
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname	0.05894
k__Bacteria|p__Synergistetes|c__Synergistia	0.00324
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	30.52037
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	17.18511
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	14.63999
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	8.96862
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	8.22624
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	6.45061
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	6.04882
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	2.35983
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	1.71675
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	1.43985
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.91933
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.50646
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales	0.40535
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	0.38448
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname	0.14059
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname|o__Bacteroidetes_noname	0.05894
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales	0.02541
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	0.00324
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	22.21148
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	12.69604
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae	12.62036
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	8.96862
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	8.30889
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae	8.22624
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname	6.04882
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae	3.41746
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	2.35983
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis	2.07156
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	1.94394
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	1.56832
