#SampleID	Metaphlan2_Analysis
k__Bacteria	99.93042
k__Viruses	0.06182
k__Eukaryota	0.00776
k__Bacteria|p__Actinobacteria	36.6395
k__Bacteria|p__Firmicutes	25.92215
k__Bacteria|p__Proteobacteria	25.57041
k__Bacteria|p__Bacteroidetes	10.89404
k__Bacteria|p__Fusobacteria	0.63716
k__Bacteria|p__Spirochaetes	0.17469
k__Viruses|p__Viruses_noname	0.06182
k__Bacteria|p__Candidatus_Saccharibacteria	0.04646
k__Bacteria|p__Synergistetes	0.04601
k__Eukaryota|p__Ascomycota	0.00776
k__Bacteria|p__Actinobacteria|c__Actinobacteria	36.6395
k__Bacteria|p__Firmicutes|c__Bacilli	22.4907
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	20.60136
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	10.57982
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	4.52037
k__Bacteria|p__Firmicutes|c__Negativicutes	1.69512
k__Bacteria|p__Firmicutes|c__Clostridia	1.50732
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	0.63716
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	0.37076
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	0.30676
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.22901
k__Bacteria|p__Spirochaetes|c__Spirochaetia	0.17469
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.07792
k__Viruses|p__Viruses_noname|c__Viruses_noname	0.06182
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	0.04646
k__Bacteria|p__Synergistetes|c__Synergistia	0.04601
k__Eukaryota|p__Ascomycota|c__Saccharomycetes	0.00776
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname	0.00745
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	36.31942
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	20.07202
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	19.2967
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	10.57982
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	4.46004
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	2.41867
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	1.69512
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	1.50732
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	1.30467
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	0.63716
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	0.37076
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	0.30676
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.27055
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.22901
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales	0.17469
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales	0.07792
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname	0.0609
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.04954
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname	0.04646
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	0.04601
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.03263
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales	0.01954
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	0.00815
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales	0.00776
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname|o__Bacteroidetes_noname	0.00745
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Herpesvirales	0.00092
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae	31.15242
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae	19.2967
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	16.08746
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	5.4627
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	5.11712
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	4.46004
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae	4.3424
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	3.20255
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname	2.41867
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	1.69512
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae	1.30117
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	0.87494
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae	0.79063
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae	0.6663
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	0.53432
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae	0.37076
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae	0.30676
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	0.29801
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.27055
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0.22901
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae	0.17469
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis	0.15052
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis	0.13839
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae	0.10284
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae	0.08336
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae	0.07792
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Viruses_noname	0.05501
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	0.04954
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname|f__Candidatus_Saccharibacteria_noname	0.04646
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae	0.04601
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	0.04546
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	0.03263
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae	0.02606
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	0.02406
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales|f__Cardiobacteriaceae	0.01954
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	0.00829
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae	0.00815
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Brevibacteriaceae	0.00791
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae	0.00776
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname|o__Bacteroidetes_noname|f__Bacteroidetes_noname	0.00745
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Anelloviridae	0.00589
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae	0.00349
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Herpesvirales|f__Herpesviridae	0.00092
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae|g__Rothia	31.15242
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria	18.18005
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	14.92014
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas	5.21737
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	4.88604
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces	4.33408
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus	3.53956
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella	3.20255
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname|g__Gemella	2.41867
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella	1.6421
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Lautropia	1.30117
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus	1.16732
