#SampleID	Metaphlan2_Analysis
k__Bacteria	99.82723
k__Viruses	0.17277
k__Bacteria|p__Firmicutes	61.7732
k__Bacteria|p__Bacteroidetes	27.5224
k__Bacteria|p__Actinobacteria	9.47836
k__Bacteria|p__Spirochaetes	0.64654
k__Bacteria|p__Proteobacteria	0.40029
k__Viruses|p__Viruses_noname	0.17277
k__Bacteria|p__Candidatus_Saccharibacteria	0.00644
k__Bacteria|p__Firmicutes|c__Clostridia	60.3242
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	27.5224
k__Bacteria|p__Actinobacteria|c__Actinobacteria	9.47836
k__Bacteria|p__Firmicutes|c__Bacilli	1.06688
k__Bacteria|p__Spirochaetes|c__Spirochaetia	0.64654
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.36777
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.35659
k__Viruses|p__Viruses_noname|c__Viruses_noname	0.17277
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.0343
k__Bacteria|p__Firmicutes|c__Negativicutes	0.01435
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.0094
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	0.00644
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	60.3242
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	27.5224
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	5.42677
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	4.02696
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	1.06688
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales	0.64654
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.36777
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.35659
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales	0.17277
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.0343
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.02463
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	0.01435
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.0094
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname	0.00644
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	28.59382
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	21.70268
