#SampleID	Metaphlan2_Analysis
k__Bacteria	99.61127
k__Viruses	0.38873
k__Bacteria|p__Firmicutes	51.96145
k__Bacteria|p__Actinobacteria	24.50619
k__Bacteria|p__Bacteroidetes	10.76209
k__Bacteria|p__Proteobacteria	10.19521
k__Bacteria|p__Fusobacteria	1.9154
k__Viruses|p__Viruses_noname	0.38873
k__Bacteria|p__Spirochaetes	0.22471
k__Bacteria|p__Synergistetes	0.03227
k__Bacteria|p__Candidatus_Saccharibacteria	0.01394
k__Bacteria|p__Firmicutes|c__Bacilli	26.34329
k__Bacteria|p__Actinobacteria|c__Actinobacteria	24.50619
k__Bacteria|p__Firmicutes|c__Negativicutes	20.229
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	7.137
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	6.38436
k__Bacteria|p__Firmicutes|c__Clostridia	5.0778
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	3.49206
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2.06524
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	1.9154
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	1.74561
k__Viruses|p__Viruses_noname|c__Viruses_noname	0.38873
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.31136
k__Bacteria|p__Spirochaetes|c__Spirochaetia	0.22471
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname	0.13302
k__Bacteria|p__Synergistetes|c__Synergistia	0.03227
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	0.01394
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	25.81209
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	22.37269
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	20.229
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	7.137
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	6.22965
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	5.0778
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	3.49206
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	1.9154
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	1.88415
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	1.74561
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	1.35816
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.77535
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.5312
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Herpesvirales	0.38873
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.31136
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales	0.22471
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.18109
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales	0.15471
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname|o__Bacteroidetes_noname	0.13302
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	0.03227
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname	0.01394
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	23.79111
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	20.229
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae	17.22556
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	6.814
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	6.22965
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae	3.49206
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae	3.45737
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	2.02098
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae	1.88415
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis	1.88379
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae	1.74561
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae	1.68976
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	1.40752
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	1.35816
