#SampleID	Metaphlan2_Analysis
k__Bacteria	99.67532
k__Archaea	0.32468
k__Bacteria|p__Firmicutes	53.46684
k__Bacteria|p__Bacteroidetes	42.30085
k__Bacteria|p__Proteobacteria	3.34359
k__Bacteria|p__Actinobacteria	0.47097
k__Archaea|p__Euryarchaeota	0.32468
k__Bacteria|p__Synergistetes	0.09307
k__Bacteria|p__Firmicutes|c__Clostridia	52.99463
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	42.30085
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2.41431
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.70443
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.47097
k__Archaea|p__Euryarchaeota|c__Methanobacteria	0.32468
k__Bacteria|p__Firmicutes|c__Negativicutes	0.2276
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.22485
k__Bacteria|p__Firmicutes|c__Bacilli	0.12579
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.11882
k__Bacteria|p__Synergistetes|c__Synergistia	0.09307
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	52.99463
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	42.30085
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	2.05287
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.6964
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.47097
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.36144
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	0.32468
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	0.2276
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.22485
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.12579
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.11882
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	0.09307
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Gallionellales	0.00804
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	30.3724
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	23.18027
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	21.58965
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	7.51027
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	7.45956
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	2.62762
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	2.05287
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	1.6965
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	0.53825
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.47097
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	0.46176
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	0.36144
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae	0.32468
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname	0.23196
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	0.2276
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.22485
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	0.1421
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0.12579
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0.11882
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname	0.09407
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae	0.09307
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	0.07099
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname	0.01381
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Gallionellales|f__Gallionellaceae	0.00804
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae	0.00267
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	30.3724
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	21.58965
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium	20.11986
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	7.51027
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia	4.63195
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia	2.00519
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella	1.6965
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum	1.60171
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus	1.42853
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides	1.40092
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia	1.18704
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Barnesiella	0.82807
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus	0.66962
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	0.53825
