#SampleID	Metaphlan2_Analysis
k__Bacteria	99.94347
k__Viruses	0.05653
k__Bacteria|p__Firmicutes	77.43472
k__Bacteria|p__Bacteroidetes	15.52969
k__Bacteria|p__Actinobacteria	3.92226
k__Bacteria|p__Proteobacteria	3.05678
k__Viruses|p__Viruses_noname	0.05653
k__Bacteria|p__Firmicutes|c__Negativicutes	46.85168
k__Bacteria|p__Firmicutes|c__Clostridia	30.4301
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	15.52969
k__Bacteria|p__Actinobacteria|c__Actinobacteria	3.92226
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	1.7108
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.92881
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.41718
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.09499
k__Bacteria|p__Firmicutes|c__Bacilli	0.05796
k__Viruses|p__Viruses_noname|c__Viruses_noname	0.05653
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	46.85168
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	30.4301
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	15.52969
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	3.42498
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	1.55346
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.92881
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.49729
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.41718
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.15733
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.09499
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.05796
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales	0.05653
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	46.85168
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	24.60031
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	8.69628
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	3.456
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	3.42498
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	3.36346
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	2.08467
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	1.97621
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	1.55346
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	1.4012
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname	0.61683
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.49729
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.41718
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	0.31198
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	0.19124
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	0.15733
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	0.10206
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0.09499
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	0.08053
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0.05057
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Myoviridae	0.03741
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Podoviridae	0.01912
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname	0.00783
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	0.00739
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas	46.77939
