#SampleID	Metaphlan2_Analysis
k__Bacteria	98.47974
k__Viruses	1.51314
k__Eukaryota	0.00712
k__Bacteria|p__Proteobacteria	35.74207
k__Bacteria|p__Firmicutes	29.17009
k__Bacteria|p__Actinobacteria	17.27417
k__Bacteria|p__Bacteroidetes	14.01428
k__Bacteria|p__Fusobacteria	1.88267
k__Viruses|p__Viruses_noname	1.51314
k__Bacteria|p__Candidatus_Saccharibacteria	0.21235
k__Bacteria|p__Spirochaetes	0.09706
k__Bacteria|p__Synergistetes	0.08705
k__Eukaryota|p__Ascomycota	0.00712
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	33.24679
k__Bacteria|p__Firmicutes|c__Bacilli	22.14251
k__Bacteria|p__Actinobacteria|c__Actinobacteria	17.27417
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	13.02117
k__Bacteria|p__Firmicutes|c__Negativicutes	3.46173
k__Bacteria|p__Firmicutes|c__Clostridia	2.36529
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2.31501
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	1.88267
k__Viruses|p__Viruses_noname|c__Viruses_noname	1.51314
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	1.20056
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	0.96482
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	0.21235
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	0.18027
k__Bacteria|p__Spirochaetes|c__Spirochaetia	0.09706
k__Bacteria|p__Synergistetes|c__Synergistia	0.08705
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname	0.02829
k__Eukaryota|p__Ascomycota|c__Saccharomycetes	0.00712
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	27.77407
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	19.30489
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	13.51366
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	13.02117
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	5.42692
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	3.46173
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	3.33126
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	2.83762
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2.36529
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	2.17197
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	1.88267
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales	1.46122
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	1.20056
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	0.96482
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.42925
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname	0.21235
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	0.18027
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales	0.10704
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales	0.09706
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	0.08705
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Gallionellales	0.0458
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Herpesvirales	0.03508
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname|o__Bacteroidetes_noname	0.02829
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.02395
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname	0.01684
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	0.01205
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales	0.00712
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae	27.77407
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	15.08796
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	9.26339
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae	6.44647
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae	5.7507
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae	5.4193
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	3.75777
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	3.46173
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	3.33126
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname	2.83762
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	2.53604
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	2.17197
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae	1.56134
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	1.20056
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae	1.10307
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae	1.01368
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Myoviridae	1.00888
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae	0.96482
