#SampleID	Metaphlan2_Analysis
k__Bacteria	99.98997
k__Viruses	0.00909
k__Eukaryota	0.00094
k__Bacteria|p__Firmicutes	48.26572
k__Bacteria|p__Actinobacteria	23.37266
k__Bacteria|p__Proteobacteria	19.49119
k__Bacteria|p__Bacteroidetes	6.01642
k__Bacteria|p__Fusobacteria	2.22602
k__Bacteria|p__Spirochaetes	0.41054
k__Bacteria|p__Candidatus_Saccharibacteria	0.12975
k__Bacteria|p__Synergistetes	0.07596
k__Viruses|p__Viruses_noname	0.00909
k__Bacteria|p__Tenericutes	0.00169
k__Eukaryota|p__Ascomycota	0.00094
k__Bacteria|p__Firmicutes|c__Bacilli	38.08166
k__Bacteria|p__Actinobacteria|c__Actinobacteria	23.37266
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	14.16646
k__Bacteria|p__Firmicutes|c__Negativicutes	6.16987
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	5.1122
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	5.02735
k__Bacteria|p__Firmicutes|c__Clostridia	3.74323
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	2.22602
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	0.86598
k__Bacteria|p__Spirochaetes|c__Spirochaetia	0.41054
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	0.28582
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.27096
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	0.12975
k__Bacteria|p__Synergistetes|c__Synergistia	0.07596
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname	0.03825
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.01156
k__Viruses|p__Viruses_noname|c__Viruses_noname	0.00909
k__Bacteria|p__Tenericutes|c__Mollicutes	0.00169
k__Eukaryota|p__Ascomycota|c__Saccharomycetes	0.00094
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	29.19827
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	22.89664
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	12.6522
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	8.88339
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	6.16987
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	5.1122
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	4.86308
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	3.74323
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	2.22602
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	1.51425
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	0.86598
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.45924
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales	0.41054
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	0.28582
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.27096
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales	0.14229
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname	0.12975
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	0.07596
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname|o__Bacteroidetes_noname	0.03825
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.01678
