#SampleID	Metaphlan2_Analysis
k__Bacteria	99.65049
k__Viruses	0.34361
k__Eukaryota	0.0059
k__Bacteria|p__Firmicutes	53.36946
k__Bacteria|p__Bacteroidetes	35.61249
k__Bacteria|p__Proteobacteria	9.68136
k__Bacteria|p__Actinobacteria	0.72569
k__Viruses|p__Viruses_noname	0.34361
k__Bacteria|p__Verrucomicrobia	0.26149
k__Eukaryota|p__Ascomycota	0.0059
k__Bacteria|p__Firmicutes|c__Clostridia	52.75212
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	35.61249
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	9.34735
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.72569
k__Viruses|p__Viruses_noname|c__Viruses_noname	0.34361
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.33536
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.26149
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.17614
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.15787
k__Bacteria|p__Firmicutes|c__Bacilli	0.15425
k__Bacteria|p__Firmicutes|c__Negativicutes	0.12773
k__Eukaryota|p__Ascomycota|c__Saccharomycetes	0.0059
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	52.75212
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	35.61249
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	9.28392
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.57036
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales	0.34016
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.33536
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0.26149
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.17614
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.15787
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.15533
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.15425
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	0.12773
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.06343
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales	0.0059
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Picornavirales	0.00344
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	31.89953
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	15.85153
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	14.83087
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	14.31938
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	9.28392
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	5.57707
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	5.3075
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	0.57036
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0.33536
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae	0.2973
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae	0.26149
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	0.20945
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.17614
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.15533
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	0.13408
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	0.12673
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	0.119
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname	0.1056
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	0.08683
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	0.0652
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	0.06343
