#SampleID	Metaphlan2_Analysis
k__Bacteria	100.0
k__Bacteria|p__Firmicutes	36.48153
k__Bacteria|p__Bacteroidetes	32.63031
k__Bacteria|p__Proteobacteria	18.12185
k__Bacteria|p__Actinobacteria	9.81287
k__Bacteria|p__Fusobacteria	2.87982
k__Bacteria|p__Spirochaetes	0.06518
k__Bacteria|p__Candidatus_Saccharibacteria	0.00801
k__Bacteria|p__Synergistetes	0.00044
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	32.2035
k__Bacteria|p__Firmicutes|c__Negativicutes	18.78244
k__Bacteria|p__Firmicutes|c__Bacilli	12.47202
k__Bacteria|p__Actinobacteria|c__Actinobacteria	9.81287
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	9.76336
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	8.04753
k__Bacteria|p__Firmicutes|c__Clostridia	3.27916
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	2.87982
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	1.94791
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	0.39231
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	0.31096
k__Bacteria|p__Spirochaetes|c__Spirochaetia	0.06518
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname	0.0345
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	0.00801
k__Bacteria|p__Synergistetes|c__Synergistia	0.00044
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	32.2035
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	18.78244
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	11.45617
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	9.6442
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	8.58001
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	8.04753
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	3.27916
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	2.87982
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	1.94791
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	1.17938
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	1.01584
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	0.39231
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	0.31096
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.08504
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales	0.06518
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.05348
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname|o__Bacteroidetes_noname	0.0345
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Gallionellales	0.03412
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname	0.00801
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	0.00044
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	31.27028
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	18.78244
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae	9.6442
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	9.26026
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	8.04753
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae	6.93152
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	2.19591
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae	2.11042
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	1.94791
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae	1.62642
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	1.28397
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	1.17938
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis	1.17873
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname	1.01584
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	0.93322
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	0.7694
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	0.56028
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae	0.39231
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae	0.31096
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	0.14912
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis	0.10706
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae	0.08504
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae	0.06518
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	0.05348
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname|o__Bacteroidetes_noname|f__Bacteroidetes_noname	0.0345
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Gallionellales|f__Gallionellaceae	0.03412
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Brevibacteriaceae	0.01684
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname|f__Candidatus_Saccharibacteria_noname	0.00801
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae	0.00523
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae	0.00044
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	31.2298
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella	15.83598
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria	9.59607
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	9.26026
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus	7.9431
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae|g__Rothia	6.93152
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megasphaera	2.72882
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella	2.19591
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Solobacterium	1.94412
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces	1.62642
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichia	1.28256
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Atopobium	1.08307
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname|g__Gemella	1.01584
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas	0.90456
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichiaceae_unclassified	0.82786
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium	0.7694
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Stomatobaculum	0.70992
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified	0.63878
