#SampleID	Metaphlan2_Analysis
k__Bacteria	79.19138
k__Archaea	20.7457
k__Viruses	0.06292
k__Bacteria|p__Firmicutes	52.61153
k__Archaea|p__Euryarchaeota	20.7457
k__Bacteria|p__Bacteroidetes	17.23917
k__Bacteria|p__Verrucomicrobia	7.39006
k__Bacteria|p__Actinobacteria	1.45704
k__Bacteria|p__Synergistetes	0.32432
k__Bacteria|p__Proteobacteria	0.15892
k__Viruses|p__Viruses_noname	0.06292
k__Bacteria|p__Deinococcus_Thermus	0.01032
k__Bacteria|p__Firmicutes|c__Clostridia	52.0375
k__Archaea|p__Euryarchaeota|c__Methanobacteria	20.7457
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	17.23917
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	7.39006
k__Bacteria|p__Actinobacteria|c__Actinobacteria	1.45704
k__Bacteria|p__Firmicutes|c__Bacilli	0.37242
k__Bacteria|p__Synergistetes|c__Synergistia	0.32432
k__Bacteria|p__Firmicutes|c__Negativicutes	0.11582
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.0944
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.08578
k__Viruses|p__Viruses_noname|c__Viruses_noname	0.06292
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.0352
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.02933
k__Bacteria|p__Deinococcus_Thermus|c__Deinococci	0.01032
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	52.0375
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	20.7457
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	17.23917
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	7.39006
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	1.34225
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.37242
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	0.32432
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	0.11582
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.111
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.0944
