#SampleID	Metaphlan2_Analysis
k__Bacteria	99.74274
k__Viruses	0.24985
k__Eukaryota	0.00741
k__Bacteria|p__Firmicutes	48.24835
k__Bacteria|p__Actinobacteria	28.49693
k__Bacteria|p__Bacteroidetes	9.80435
k__Bacteria|p__Proteobacteria	8.906
k__Bacteria|p__Fusobacteria	1.86732
k__Bacteria|p__Candidatus_Saccharibacteria	1.11058
k__Bacteria|p__Spirochaetes	1.05502
k__Bacteria|p__Synergistetes	0.25419
k__Viruses|p__Viruses_noname	0.24985
k__Eukaryota|p__Ascomycota	0.00741
k__Bacteria|p__Firmicutes|c__Bacilli	30.17013
k__Bacteria|p__Actinobacteria|c__Actinobacteria	28.49693
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	9.34484
k__Bacteria|p__Firmicutes|c__Clostridia	9.04132
k__Bacteria|p__Firmicutes|c__Negativicutes	8.0211
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	7.43454
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	1.86732
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	1.26562
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	1.11058
k__Bacteria|p__Spirochaetes|c__Spirochaetia	1.05502
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	1.01579
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	0.38408
k__Bacteria|p__Synergistetes|c__Synergistia	0.25419
k__Viruses|p__Viruses_noname|c__Viruses_noname	0.24985
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	0.18882
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname	0.07543
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.01702
k__Eukaryota|p__Ascomycota|c__Saccharomycetes	0.00741
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	24.15535
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	22.04013
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	9.34484
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	9.04132
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	8.13
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	8.0211
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	6.81886
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	3.95834
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	1.86732
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	1.15953
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname	1.11058
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales	1.05502
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	1.01579
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.61568
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	0.38408
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.38324
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	0.25419
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	0.18882
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales	0.17686
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales	0.08028
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname|o__Bacteroidetes_noname	0.07543
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname	0.073
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.0258
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales	0.01095
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales	0.00741
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.00607
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	17.99043
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae	15.41128
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname	8.13
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	8.0211
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae	7.12416
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae	6.81886
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	5.85797
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	4.40448
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	3.95834
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	3.48687
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	3.4731
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis	1.60987
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	1.41878
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	1.1664
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	1.15953
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname|f__Candidatus_Saccharibacteria_noname	1.11058
