#SampleID	Metaphlan2_Analysis
k__Bacteria	99.99896
k__Viruses	0.00104
k__Bacteria|p__Actinobacteria	49.87588
k__Bacteria|p__Firmicutes	32.33827
k__Bacteria|p__Candidatus_Saccharibacteria	6.38232
k__Bacteria|p__Fusobacteria	4.82233
k__Bacteria|p__Proteobacteria	4.28296
k__Bacteria|p__Bacteroidetes	2.25673
k__Bacteria|p__Spirochaetes	0.03135
k__Bacteria|p__Synergistetes	0.00912
k__Viruses|p__Viruses_noname	0.00104
k__Bacteria|p__Actinobacteria|c__Actinobacteria	49.87588
k__Bacteria|p__Firmicutes|c__Negativicutes	19.75038
k__Bacteria|p__Firmicutes|c__Bacilli	10.61257
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	6.38232
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	4.82233
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	3.53511
k__Bacteria|p__Firmicutes|c__Clostridia	1.82261
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	1.33806
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	0.90254
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	0.49659
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.24807
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.15271
k__Bacteria|p__Spirochaetes|c__Spirochaetia	0.03135
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname	0.01614
k__Bacteria|p__Synergistetes|c__Synergistia	0.00912
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.00318
k__Viruses|p__Viruses_noname|c__Viruses_noname	0.00104
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	49.70023
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	19.75038
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	8.84225
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname	6.38232
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	4.82233
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	3.04218
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	1.82261
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	1.77032
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	1.33806
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	0.90254
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	0.49659
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.49292
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.2201
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.17565
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.15271
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales	0.03135
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales	0.02798
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname|o__Bacteroidetes_noname	0.01614
