#SampleID	Metaphlan2_Analysis
k__Bacteria	89.92782
k__Archaea	10.0616
k__Viruses	0.01058
k__Bacteria|p__Firmicutes	59.91821
k__Bacteria|p__Verrucomicrobia	18.94463
k__Archaea|p__Euryarchaeota	10.0616
k__Bacteria|p__Bacteroidetes	6.03847
k__Bacteria|p__Actinobacteria	4.26675
k__Bacteria|p__Proteobacteria	0.75975
k__Viruses|p__Viruses_noname	0.01058
k__Bacteria|p__Firmicutes|c__Clostridia	48.91859
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	18.94463
k__Archaea|p__Euryarchaeota|c__Methanobacteria	10.0616
k__Bacteria|p__Firmicutes|c__Negativicutes	9.05586
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	6.03847
k__Bacteria|p__Actinobacteria|c__Actinobacteria	4.26675
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	1.69744
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.40532
k__Bacteria|p__Firmicutes|c__Bacilli	0.24632
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.22738
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.12706
k__Viruses|p__Viruses_noname|c__Viruses_noname	0.01058
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	48.91859
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	18.94463
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	10.0616
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	9.05586
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	6.03847
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	3.05138
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	1.69744
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	1.1904
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.40532
