#SampleID	Metaphlan2_Analysis
k__Bacteria	97.36339
k__Viruses	2.63661
k__Bacteria|p__Firmicutes	78.35907
k__Bacteria|p__Proteobacteria	13.09957
k__Bacteria|p__Bacteroidetes	4.77192
k__Viruses|p__Viruses_noname	2.63661
k__Bacteria|p__Actinobacteria	1.1283
k__Bacteria|p__Candidatus_Saccharibacteria	0.00453
k__Bacteria|p__Firmicutes|c__Negativicutes	41.81709
k__Bacteria|p__Firmicutes|c__Clostridia	36.02319
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	13.08881
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	4.77192
k__Viruses|p__Viruses_noname|c__Viruses_noname	2.63661
k__Bacteria|p__Actinobacteria|c__Actinobacteria	1.1283
k__Bacteria|p__Firmicutes|c__Bacilli	0.37394
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.14485
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.00837
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	0.00453
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.00239
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	41.81709
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	36.02319
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	13.07753
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	4.77192
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales	2.63661
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.63023
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.49608
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.37394
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.14485
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.01128
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.00837
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname	0.00453
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.00239
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.00199
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	41.81709
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	17.9397
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	13.07753
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	9.91587
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	8.08943
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae	2.63661
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	2.05888
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	1.45904
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	0.75674
