#SampleID	Metaphlan2_Analysis
k__Bacteria	99.95405
k__Eukaryota	0.02858
k__Viruses	0.01555
k__Archaea	0.00182
k__Bacteria|p__Firmicutes	86.97062
k__Bacteria|p__Verrucomicrobia	6.45352
k__Bacteria|p__Bacteroidetes	4.22969
k__Bacteria|p__Actinobacteria	2.26111
k__Bacteria|p__Proteobacteria	0.03911
k__Eukaryota|p__Ascomycota	0.02858
k__Viruses|p__Viruses_noname	0.01555
k__Archaea|p__Euryarchaeota	0.00182
k__Bacteria|p__Firmicutes|c__Clostridia	85.38154
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	6.45352
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	4.22969
k__Bacteria|p__Actinobacteria|c__Actinobacteria	2.26111
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.84544
k__Bacteria|p__Firmicutes|c__Bacilli	0.70953
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.03634
k__Bacteria|p__Firmicutes|c__Negativicutes	0.0341
k__Eukaryota|p__Ascomycota|c__Saccharomycetes	0.02858
k__Viruses|p__Viruses_noname|c__Viruses_noname	0.01555
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.00277
k__Archaea|p__Euryarchaeota|c__Methanobacteria	0.00182
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	85.38154
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	6.45352
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	4.22969
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	1.1398
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	1.1142
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.84544
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.70928
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.03634
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	0.0341
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales	0.02858
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales	0.01555
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.0071
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.00277
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	0.00182
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.00026
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	51.41645
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	27.29611
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae	6.45352
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	5.85174
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	1.74058
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	1.56465
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	1.1398
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	1.1142
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0.84544
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0.70928
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	0.6972
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	0.64646
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	0.21751
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	0.1503
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.03634
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	0.0341
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae	0.02858
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae	0.01555
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	0.01187
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname	0.00975
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname	0.00862
