#SampleID	Metaphlan2_Analysis
k__Bacteria	100.0
k__Bacteria|p__Firmicutes	49.35721
k__Bacteria|p__Bacteroidetes	43.38288
k__Bacteria|p__Proteobacteria	3.68069
k__Bacteria|p__Actinobacteria	3.55141
k__Bacteria|p__Fusobacteria	0.02433
k__Bacteria|p__Candidatus_Saccharibacteria	0.00244
k__Bacteria|p__Synergistetes	0.00104
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	43.38288
k__Bacteria|p__Firmicutes|c__Clostridia	40.1155
k__Bacteria|p__Firmicutes|c__Negativicutes	8.09169
k__Bacteria|p__Actinobacteria|c__Actinobacteria	3.55141
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2.43537
k__Bacteria|p__Firmicutes|c__Bacilli	1.10176
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.77433
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.46726
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.04826
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	0.02433
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	0.00373
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	0.00244
k__Bacteria|p__Synergistetes|c__Synergistia	0.00104
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	43.38288
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	40.1155
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	8.09169
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	3.05015
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	2.06726
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	1.09516
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.77433
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.4475
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.43178
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.3681
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.05377
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.04826
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	0.03548
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	0.02433
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.00661
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	0.00373
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname	0.00244
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	0.00104
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	34.49894
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	30.10012
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	8.09169
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	7.37328
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	4.92881
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	3.05015
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	2.93552
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	2.49733
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	2.06726
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	0.78871
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.77433
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	0.709
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.4475
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	0.39587
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	0.3681
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0.34681
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname	0.19197
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	0.15439
