#SampleID	Metaphlan2_Analysis
k__Bacteria	100.0
k__Bacteria|p__Firmicutes	29.03412
k__Bacteria|p__Bacteroidetes	25.87651
k__Bacteria|p__Proteobacteria	22.79252
k__Bacteria|p__Actinobacteria	19.44287
k__Bacteria|p__Fusobacteria	2.17935
k__Bacteria|p__Candidatus_Saccharibacteria	0.67463
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	23.99513
k__Bacteria|p__Firmicutes|c__Bacilli	20.5625
k__Bacteria|p__Actinobacteria|c__Actinobacteria	19.44287
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	13.28854
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	9.15842
k__Bacteria|p__Firmicutes|c__Negativicutes	6.61807
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	2.17935
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	1.80713
k__Bacteria|p__Firmicutes|c__Clostridia	1.15508
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.69847
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	0.67463
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	0.34557
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname	0.07426
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	23.99513
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	18.1195
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	15.35152
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	12.96272
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	9.12086
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	6.61807
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	5.21098
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	2.17935
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	1.80713
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	1.15508
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.88198
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.69847
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname	0.67463
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.44139
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	0.34557
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.32581
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname|o__Bacteroidetes_noname	0.07426
