#SampleID	Metaphlan2_Analysis
k__Bacteria	100.0
k__Bacteria|p__Bacteroidetes	38.41635
k__Bacteria|p__Firmicutes	18.01419
k__Bacteria|p__Actinobacteria	15.03988
k__Bacteria|p__Fusobacteria	11.51423
k__Bacteria|p__Proteobacteria	10.5164
k__Bacteria|p__Spirochaetes	6.20846
k__Bacteria|p__Synergistetes	0.22434
k__Bacteria|p__Candidatus_Saccharibacteria	0.06613
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	29.49804
k__Bacteria|p__Actinobacteria|c__Actinobacteria	15.03988
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	11.51423
k__Bacteria|p__Firmicutes|c__Negativicutes	8.90473
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	8.74522
k__Bacteria|p__Spirochaetes|c__Spirochaetia	6.20846
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	5.14976
k__Bacteria|p__Firmicutes|c__Clostridia	5.13701
k__Bacteria|p__Firmicutes|c__Bacilli	3.96719
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	3.87447
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	1.48341
k__Bacteria|p__Synergistetes|c__Synergistia	0.22434
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname	0.17309
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	0.06613
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	0.00875
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.00527
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	29.49804
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	14.75897
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	11.51423
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	8.90473
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	8.74522
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales	6.20846
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	5.13701
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	4.63518
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	3.72712
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	3.49692
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	1.48341
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales	0.51459
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.36223
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.28091
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.24007
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	0.22434
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname|o__Bacteroidetes_noname	0.17309
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname	0.06613
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Gallionellales	0.01532
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales	0.00875
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.00527
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	28.50777
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	10.82072
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae	9.49779
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	8.90473
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae	8.74522
