#SampleID	Metaphlan2_Analysis
k__Bacteria	99.9867
k__Viruses	0.0076
k__Archaea	0.00432
k__Eukaryota	0.00138
k__Bacteria|p__Bacteroidetes	38.65666
k__Bacteria|p__Firmicutes	37.38465
k__Bacteria|p__Actinobacteria	16.41418
k__Bacteria|p__Proteobacteria	7.52147
k__Bacteria|p__Verrucomicrobia	0.00975
k__Viruses|p__Viruses_noname	0.0076
k__Archaea|p__Euryarchaeota	0.00432
k__Eukaryota|p__Ascomycota	0.00138
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	38.65666
k__Bacteria|p__Firmicutes|c__Clostridia	29.92327
k__Bacteria|p__Actinobacteria|c__Actinobacteria	16.41418
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	7.38901
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	5.16549
k__Bacteria|p__Firmicutes|c__Negativicutes	1.49852
k__Bacteria|p__Firmicutes|c__Bacilli	0.79738
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.07359
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.05887
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.00975
k__Viruses|p__Viruses_noname|c__Viruses_noname	0.0076
k__Archaea|p__Euryarchaeota|c__Methanobacteria	0.00432
k__Eukaryota|p__Ascomycota|c__Saccharomycetes	0.00138
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	38.65666
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	29.92327
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	13.85649
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	6.99577
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	5.16549
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	2.53526
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	1.49852
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.77636
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.36803
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.07359
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.05887
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	0.02521
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.02242
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.02102
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0.00975
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales	0.0076
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	0.00432
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales	0.00138
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	37.69396
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	22.40819
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	13.85649
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	7.05346
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	6.99577
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	5.16549
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	2.53526
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	1.49852
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0.59384
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	0.55816
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	0.36803
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	0.34308
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	0.19687
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	0.1732
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	0.15111
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.07359
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	0.05887
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	0.04687
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname	0.0401
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	0.0314
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	0.02645
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae	0.02521
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	0.02136
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname	0.02102
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname	0.0165
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae	0.01426
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae	0.00975
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae	0.00816
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Podoviridae	0.0076
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae	0.00432
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis	0.00173
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae	0.00138
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	37.69396
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium	20.18435
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium	13.85223
