#SampleID	Metaphlan2_Analysis
k__Bacteria	99.95633
k__Viruses	0.04367
k__Bacteria|p__Firmicutes	71.8157
k__Bacteria|p__Actinobacteria	15.42027
k__Bacteria|p__Verrucomicrobia	9.31894
k__Bacteria|p__Bacteroidetes	3.25972
k__Bacteria|p__Proteobacteria	0.10271
k__Viruses|p__Viruses_noname	0.04367
k__Bacteria|p__Candidatus_Saccharibacteria	0.03267
k__Bacteria|p__Deinococcus_Thermus	0.00631
k__Bacteria|p__Firmicutes|c__Clostridia	55.15367
k__Bacteria|p__Actinobacteria|c__Actinobacteria	15.42027
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	9.31894
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	8.46786
k__Bacteria|p__Firmicutes|c__Negativicutes	7.7601
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	3.25972
k__Bacteria|p__Firmicutes|c__Bacilli	0.43407
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.07095
k__Viruses|p__Viruses_noname|c__Viruses_noname	0.04367
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	0.03267
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.0211
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.01066
k__Bacteria|p__Deinococcus_Thermus|c__Deinococci	0.00631
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	55.15367
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	12.73065
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	9.31894
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	8.46786
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	7.7601
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	3.25972
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	2.66725
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.42739
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.07095
