#SampleID	Metaphlan2_Analysis
k__Bacteria	99.99862
k__Viruses	0.00138
k__Bacteria|p__Proteobacteria	32.99989
k__Bacteria|p__Firmicutes	27.72843
k__Bacteria|p__Bacteroidetes	16.17273
k__Bacteria|p__Actinobacteria	13.95418
k__Bacteria|p__Fusobacteria	9.12775
k__Bacteria|p__Candidatus_Saccharibacteria	0.01564
k__Viruses|p__Viruses_noname	0.00138
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	21.79059
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	15.62827
k__Bacteria|p__Actinobacteria|c__Actinobacteria	13.95418
k__Bacteria|p__Firmicutes|c__Negativicutes	11.38573
k__Bacteria|p__Firmicutes|c__Bacilli	11.01254
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	10.0426
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	9.12775
k__Bacteria|p__Firmicutes|c__Clostridia	3.95895
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	1.37121
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	1.1667
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	0.54446
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	0.01564
k__Viruses|p__Viruses_noname|c__Viruses_noname	0.00138
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	21.79059
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	15.62827
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	13.50769
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	11.38573
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	9.97063
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	9.12775
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	8.94893
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	3.95895
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	2.06361
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	1.37121
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	1.1667
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	0.54446
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.44649
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.05981
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname	0.01564
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Gallionellales	0.01216
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname	0.00138
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	21.79059
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	11.38573
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae	9.97063
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae	9.20977
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	8.29923
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	7.52158
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	7.41091
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	7.32904
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae	4.27861
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	2.51226
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname	2.06361
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae	1.71684
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	1.40483
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	1.37121
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae	1.1667
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis	0.73928
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae	0.54446
