#SampleID	Metaphlan2_Analysis
k__Bacteria	99.58912
k__Viruses	0.41088
k__Bacteria|p__Firmicutes	55.03638
k__Bacteria|p__Actinobacteria	22.813
k__Bacteria|p__Proteobacteria	10.52412
k__Bacteria|p__Bacteroidetes	9.59692
k__Bacteria|p__Fusobacteria	1.51097
k__Viruses|p__Viruses_noname	0.41088
k__Bacteria|p__Spirochaetes	0.10774
k__Bacteria|p__Firmicutes|c__Bacilli	37.27954
k__Bacteria|p__Actinobacteria|c__Actinobacteria	22.813
k__Bacteria|p__Firmicutes|c__Negativicutes	16.75273
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	8.19068
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	7.97942
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	1.6986
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	1.51097
k__Bacteria|p__Firmicutes|c__Clostridia	0.92291
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	0.84609
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	0.79833
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname	0.60791
k__Viruses|p__Viruses_noname|c__Viruses_noname	0.41088
k__Bacteria|p__Spirochaetes|c__Spirochaetia	0.10774
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.08121
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	35.74328
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	22.48595
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	16.75273
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	8.19068
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	7.97942
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	1.61937
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	1.53626
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	1.51097
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	0.92291
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	0.84609
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	0.79833
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname|o__Bacteroidetes_noname	0.60791
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Herpesvirales	0.41088
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.31728
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales	0.10774
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.08121
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.07923
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.00977
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	32.43585
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae	18.23656
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	16.75273
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	7.97942
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	7.88954
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	3.30742
