#SampleID	Metaphlan2_Analysis
k__Bacteria	100.0
k__Bacteria|p__Bacteroidetes	56.94095
k__Bacteria|p__Firmicutes	36.83207
k__Bacteria|p__Actinobacteria	4.81822
k__Bacteria|p__Proteobacteria	1.40876
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	56.94095
k__Bacteria|p__Firmicutes|c__Negativicutes	16.49754
k__Bacteria|p__Firmicutes|c__Clostridia	16.02634
k__Bacteria|p__Actinobacteria|c__Actinobacteria	4.81822
k__Bacteria|p__Firmicutes|c__Bacilli	3.85471
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	1.2684
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.45347
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.14036
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	56.94095
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	16.49754
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	16.02634
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	3.85471
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	3.16005
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	1.65817
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	1.26268
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.45347
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.14036
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.00572
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	44.41495
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	16.49754
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	11.84713
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	8.12373
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	3.82347
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	3.42528
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	3.16005
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	3.12422
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	1.65817
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	1.26268
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	0.72442
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	0.61636
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0.45347
