#SampleID	Metaphlan2_Analysis
k__Bacteria	100.0
k__Bacteria|p__Proteobacteria	35.12443
k__Bacteria|p__Firmicutes	25.00383
k__Bacteria|p__Bacteroidetes	23.57999
k__Bacteria|p__Actinobacteria	13.80411
k__Bacteria|p__Fusobacteria	2.00422
k__Bacteria|p__Candidatus_Saccharibacteria	0.26256
k__Bacteria|p__Spirochaetes	0.21171
k__Bacteria|p__Synergistetes	0.00915
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	27.76262
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	23.01756
k__Bacteria|p__Actinobacteria|c__Actinobacteria	13.80411
k__Bacteria|p__Firmicutes|c__Bacilli	12.37627
k__Bacteria|p__Firmicutes|c__Negativicutes	7.72291
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	7.1696
k__Bacteria|p__Firmicutes|c__Clostridia	4.01851
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	2.00422
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.88613
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	0.53728
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	0.26256
k__Bacteria|p__Spirochaetes|c__Spirochaetia	0.21171
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	0.19221
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname	0.02515
k__Bacteria|p__Synergistetes|c__Synergistia	0.00915
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	27.5364
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	23.01756
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	13.10552
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	10.85487
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	7.72291
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	7.14898
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	4.01851
