#SampleID	Metaphlan2_Analysis
k__Bacteria	100.0
k__Bacteria|p__Actinobacteria	30.39199
k__Bacteria|p__Proteobacteria	25.40272
k__Bacteria|p__Bacteroidetes	22.16056
k__Bacteria|p__Firmicutes	8.75676
k__Bacteria|p__Fusobacteria	7.8157
k__Bacteria|p__Candidatus_Saccharibacteria	4.37773
k__Bacteria|p__Spirochaetes	1.09455
k__Bacteria|p__Actinobacteria|c__Actinobacteria	30.39199
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	15.88321
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	15.10111
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	7.8157
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	5.64478
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	5.15169
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	4.37773
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	3.86991
k__Bacteria|p__Firmicutes|c__Negativicutes	3.7563
k__Bacteria|p__Firmicutes|c__Bacilli	2.81186
k__Bacteria|p__Firmicutes|c__Clostridia	2.1886
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname	1.90776
k__Bacteria|p__Spirochaetes|c__Spirochaetia	1.09455
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	0.00483
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	30.31837
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	15.10111
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	13.13582
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	7.8157
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	5.15169
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname	4.37773
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	3.86991
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	3.84226
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	3.7563
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2.74738
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2.66719
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2.1886
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname|o__Bacteroidetes_noname	1.90776
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales	1.80251
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales	1.09455
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.14467
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.06727
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.00634
