#SampleID	Metaphlan2_Analysis
k__Bacteria	100.0
k__Bacteria|p__Firmicutes	34.78817
k__Bacteria|p__Actinobacteria	21.0065
k__Bacteria|p__Bacteroidetes	18.16794
k__Bacteria|p__Fusobacteria	9.67128
k__Bacteria|p__Proteobacteria	7.13111
k__Bacteria|p__Candidatus_Saccharibacteria	5.4834
k__Bacteria|p__Spirochaetes	3.59039
k__Bacteria|p__Synergistetes	0.16121
k__Bacteria|p__Actinobacteria|c__Actinobacteria	21.0065
k__Bacteria|p__Firmicutes|c__Negativicutes	20.93696
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	13.68179
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	9.67128
k__Bacteria|p__Firmicutes|c__Clostridia	7.6098
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	5.4834
k__Bacteria|p__Firmicutes|c__Bacilli	5.12487
k__Bacteria|p__Spirochaetes|c__Spirochaetia	3.59039
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2.97097
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	2.48564
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	2.35855
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname	2.00051
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	1.79121
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	1.11654
k__Bacteria|p__Synergistetes|c__Synergistia	0.16121
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.01037
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	20.93696
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	20.47419
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	13.68179
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	9.67128
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	7.6098
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname	5.4834
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales	3.59039
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	3.09154
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	2.48564
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	2.35855
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2.03333
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname|o__Bacteroidetes_noname	2.00051
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	1.50922
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	1.46175
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	1.11654
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales	1.01954
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.77168
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.3792
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	0.16121
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.15311
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales	0.01037
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	20.93696
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae	13.48336
