#SampleID	Metaphlan2_Analysis
k__Bacteria	100.0
k__Bacteria|p__Firmicutes	51.52686
k__Bacteria|p__Bacteroidetes	32.69591
k__Bacteria|p__Actinobacteria	8.15544
k__Bacteria|p__Proteobacteria	5.47804
k__Bacteria|p__Fusobacteria	1.79656
k__Bacteria|p__Spirochaetes	0.23985
k__Bacteria|p__Synergistetes	0.05983
k__Bacteria|p__Candidatus_Saccharibacteria	0.04752
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	31.08139
k__Bacteria|p__Firmicutes|c__Negativicutes	23.5427
k__Bacteria|p__Firmicutes|c__Bacilli	22.16564
k__Bacteria|p__Actinobacteria|c__Actinobacteria	8.15544
k__Bacteria|p__Firmicutes|c__Clostridia	4.89705
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	3.36957
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	1.79656
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	1.29169
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	1.07822
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	1.02887
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.92147
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname	0.32283
k__Bacteria|p__Spirochaetes|c__Spirochaetia	0.23985
k__Bacteria|p__Synergistetes|c__Synergistia	0.05983
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	0.04752
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.00136
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	31.08139
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	23.5427
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	19.65815
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	6.40923
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	4.89705
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	3.20451
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	2.5075
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	1.79656
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	1.52591
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	1.29169
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	1.02887
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	0.93899
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.92147
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname|o__Bacteroidetes_noname	0.32283
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales	0.23985
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.22031
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales	0.16507
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.13923
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	0.05983
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname	0.04752
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales	0.00136
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	30.64565
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	23.5427
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	17.84438
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae	3.9609
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	3.20451
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname	2.5075
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	2.22085
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	1.52591
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae	1.43272
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	1.31847
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae	1.29169
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae	1.02887
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	0.96147
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae	0.9547
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae	0.9537
