#SampleID	Metaphlan2_Analysis
k__Bacteria	99.74919
k__Viruses	0.25081
k__Bacteria|p__Firmicutes	46.99435
k__Bacteria|p__Bacteroidetes	46.94248
k__Bacteria|p__Proteobacteria	2.94395
k__Bacteria|p__Actinobacteria	2.86543
k__Viruses|p__Viruses_noname	0.25081
k__Bacteria|p__Verrucomicrobia	0.00173
k__Bacteria|p__Tenericutes	0.00125
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	46.94248
k__Bacteria|p__Firmicutes|c__Clostridia	46.16905
k__Bacteria|p__Actinobacteria|c__Actinobacteria	2.86543
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2.6613
k__Bacteria|p__Firmicutes|c__Bacilli	0.3782
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.32968
k__Viruses|p__Viruses_noname|c__Viruses_noname	0.25081
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.15219
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.13046
k__Bacteria|p__Firmicutes|c__Negativicutes	0.11742
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.00173
k__Bacteria|p__Tenericutes|c__Mollicutes	0.00125
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	46.94248
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	46.16905
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	2.6613
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	2.45024
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.37775
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.3462
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.32968
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales	0.25081
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.15219
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.13046
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	0.11742
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.06899
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0.00173
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales	0.00125
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.00045
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	35.95241
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	22.1535
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	14.67061
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	8.39702
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	7.44911
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	2.6613
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	2.45024
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	1.7222
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	0.89726
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname	0.85235
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	0.77226
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.3462
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0.32968
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae	0.25081
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.15219
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	0.14102
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname	0.12834
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0.12259
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	0.11742
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae	0.10539
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	0.07947
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae	0.06899
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	0.06253
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae	0.04579
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis	0.03387
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	0.0185
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	0.00876
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname	0.00521
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae	0.00173
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis	0.00156
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae	0.00125
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname	0.00045
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	35.95241
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	14.67061
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum	10.99953
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	8.39702
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus	5.78735
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium	5.28546
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia	2.70849
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium	2.44685
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia	1.93958
