#SampleID	Metaphlan2_Analysis
k__Bacteria	99.59929
k__Viruses	0.40071
k__Bacteria|p__Bacteroidetes	35.60362
k__Bacteria|p__Firmicutes	27.82131
k__Bacteria|p__Proteobacteria	23.13888
k__Bacteria|p__Actinobacteria	5.84326
k__Bacteria|p__Fusobacteria	4.99771
k__Bacteria|p__Candidatus_Saccharibacteria	1.19972
k__Bacteria|p__Spirochaetes	0.92746
k__Viruses|p__Viruses_noname	0.40071
k__Bacteria|p__Synergistetes	0.04137
k__Bacteria|p__Tenericutes	0.01775
k__Bacteria|p__Acidobacteria	0.0082
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	34.0165
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	15.87495
k__Bacteria|p__Firmicutes|c__Negativicutes	13.91524
k__Bacteria|p__Firmicutes|c__Bacilli	8.86618
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	6.40069
k__Bacteria|p__Actinobacteria|c__Actinobacteria	5.84326
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	4.99771
k__Bacteria|p__Firmicutes|c__Clostridia	3.90928
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	1.19972
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	1.18797
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	1.13061
k__Bacteria|p__Spirochaetes|c__Spirochaetia	0.92746
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	0.80256
k__Viruses|p__Viruses_noname|c__Viruses_noname	0.40071
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname	0.39915
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.06069
k__Bacteria|p__Synergistetes|c__Synergistia	0.04137
k__Bacteria|p__Tenericutes|c__Mollicutes	0.01775
k__Bacteria|p__Acidobacteria|c__Acidobacteriia	0.0082
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	34.0165
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	15.33412
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	13.91524
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	6.63407
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	6.36671
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	4.99771
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	3.90928
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	3.8943
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	2.23211
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	1.94103
