#SampleID	Metaphlan2_Analysis
k__Bacteria	98.94662
k__Viruses	1.05338
k__Bacteria|p__Firmicutes	58.02521
k__Bacteria|p__Actinobacteria	16.64036
k__Bacteria|p__Bacteroidetes	14.54492
k__Bacteria|p__Proteobacteria	6.96896
k__Bacteria|p__Fusobacteria	2.7492
k__Viruses|p__Viruses_noname	1.05338
k__Bacteria|p__Tenericutes	0.01065
k__Bacteria|p__Spirochaetes	0.00386
k__Bacteria|p__Candidatus_Saccharibacteria	0.00345
k__Bacteria|p__Firmicutes|c__Bacilli	29.69015
k__Bacteria|p__Firmicutes|c__Negativicutes	22.05456
k__Bacteria|p__Actinobacteria|c__Actinobacteria	16.64036
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	14.46878
k__Bacteria|p__Firmicutes|c__Clostridia	4.69611
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	4.08033
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	2.7492
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	1.5844
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	1.44567
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	1.44296
k__Viruses|p__Viruses_noname|c__Viruses_noname	1.05338
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	0.07614
k__Bacteria|p__Tenericutes|c__Mollicutes	0.01065
k__Bacteria|p__Spirochaetes|c__Spirochaetia	0.00386
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	0.00345
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	28.8811
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	22.05456
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	14.98184
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	14.46878
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	4.69611
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	4.08033
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	2.7492
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	1.65852
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	1.5844
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	1.44087
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	1.43688
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales	1.05338
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.80905
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	0.07614
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales	0.01065
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.00879
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales	0.00386
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname	0.00345
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales	0.00209
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	28.0298
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	22.05456
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	14.13141
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae	10.31447
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae	4.61711
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae	4.08033
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	3.48928
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	2.08678
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	1.65852
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	1.5844
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	1.44087
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae	1.43688
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae	0.97856
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	0.84925
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis	0.83207
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname	0.80905
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae	0.66242
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	0.33737
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	0.19423
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis	0.18053
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae	0.07614
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Myoviridae	0.07482
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Dermatophilaceae	0.01839
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae	0.01799
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Brevibacteriaceae	0.01388
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae	0.01065
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae	0.00879
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae	0.00386
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname|f__Candidatus_Saccharibacteria_noname	0.00345
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales|f__Cardiobacteriaceae	0.00209
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae	0.00204
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	28.0298
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella	19.32853
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	14.1078
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces	10.29711
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae|g__Rothia	4.61711
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter	4.08033
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Oribacterium	3.05615
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megasphaera	2.65577
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium	2.08678
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Atopobium	1.65839
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Solobacterium	1.5844
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria	1.42621
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus	1.40493
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_noname	0.97856
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella	0.84925
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname|g__Gemella	0.80905
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichia	0.66242
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified	0.60683
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas	0.33737
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname	0.22904
