#SampleID	Metaphlan2_Analysis
k__Bacteria	99.98868
k__Archaea	0.01132
k__Bacteria|p__Proteobacteria	23.63071
k__Bacteria|p__Firmicutes	23.12733
k__Bacteria|p__Bacteroidetes	18.90767
k__Bacteria|p__Actinobacteria	18.83677
k__Bacteria|p__Fusobacteria	9.49437
k__Bacteria|p__Spirochaetes	3.68207
k__Bacteria|p__Candidatus_Saccharibacteria	1.71621
k__Bacteria|p__Synergistetes	0.59356
k__Archaea|p__Euryarchaeota	0.01132
k__Bacteria|p__Actinobacteria|c__Actinobacteria	18.83677
k__Bacteria|p__Firmicutes|c__Negativicutes	15.47103
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	13.19929
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	9.49437
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname	8.74984
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	5.97906
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	5.84783
k__Bacteria|p__Firmicutes|c__Clostridia	5.45986
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	4.17878
k__Bacteria|p__Spirochaetes|c__Spirochaetia	3.68207
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	3.45433
k__Bacteria|p__Firmicutes|c__Bacilli	1.89575
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	1.71621
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	1.12926
k__Bacteria|p__Synergistetes|c__Synergistia	0.59356
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.3007
k__Archaea|p__Euryarchaeota|c__Methanobacteria	0.01132
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	18.40526
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	15.47103
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	9.53995
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	9.49437
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname|o__Bacteroidetes_noname	8.74984
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	5.97906
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	5.84783
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	5.45986
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	4.17878
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales	3.68207
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	3.65935
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	2.92358
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname	1.71621
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	1.55727
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales	0.99812
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	0.59356
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales	0.53075
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.4315
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.33848
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.3007
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.13114
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	0.01132
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	15.47103
